Tyre Condition,Make Year,Registration Number,Mileage,Price,Service Record,Insurance,Registration Certificate,Accessories,Car Age,Price per Mile,Company Name_Ford,Company Name_Honda,Company Name_Hyundai,Company Name_Kia,Company Name_Maruti Suzuki,Company Name_Nissan,Company Name_Renault,Company Name_Toyota,Company Name_Volkswagen,Car Name_Camry,Car Name_Cruze,Car Name_Elantra,Car Name_F-150,Car Name_Kwid,Car Name_Polo,Car Name_Seltos,Car Name_Sunny,Car Name_Swift,Variant_GT,Variant_Highline,Variant_LE,Variant_RXE,Variant_SE,Variant_SL,Variant_XL,Variant_ZXI,Fuel Type_Diesel,Fuel Type_Petrol,Transmission Type_Automatic (Tiptronic),Transmission Type_Manual,Body Color_Blue,Body Color_Gold,Body Color_Grey,Body Color_Maroon,Body Color_Red,Body Color_Silver,Body Color_White,Owner Type_Second,Owner Type_Third
Needs Replacement,2018.0,75-860-8547,-0.9353076361782852,1.205368641355095,Major Service at 143222 km,No Current Insurance,Available,Sunroof,0.525856040630584,0.6411585174321208,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
Used,2015.0,35-243-2639,-0.3900859805630586,0.3318346910427435,Major Service at 73026 km,No Current Insurance,Not Available,"GPS, Sunroof, Music System",1.56263845512306,-0.1340628640619222,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
Needs Replacement,2017.0,69-656-6607,0.741323684671115,0.35082521826106056,No Service Record,Valid Until [date],Available,Music System,0.8714501787947426,-0.4532899176578866,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Used,2017.0,72-298-8777,-0.42649651585779363,0.9458949253776295,Major Service at 113899 km,Valid Until [date],Not Available,"Alloy Wheels, Music System, GPS",0.8714501787947426,0.04336650480137762,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
Needs Replacement,2023.0,42-633-6480,-0.5614784014014801,-1.7380375417445126,No Service Record,No Current Insurance,Available,"Alloy Wheels, Leather Seats",-1.2021146501902096,-0.6270827150275734,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Used,2021.0,91-791-9721,0.7900511369498256,0.6585133158564005,Full Service History,Valid Until [date],Not Available,Alloy Wheels,-0.5109263738618921,-0.41768992935263655,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
New,2022.0,74-236-6420,0.7330943994932247,-0.5169470744885876,No Service Record,Valid Until [date],Available,"Sunroof, Music System, GPS",-0.8565205120260508,-0.5770126368919728,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
New,2015.0,34-723-6824,0.33436122291987236,-0.07815204781616346,Major Service at 117513 km,No Current Insurance,Not Available,"Alloy Wheels, Music System",1.56263845512306,-0.4476820401461907,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
Needs Replacement,2016.0,32-626-9519,1.077337823444486,-0.6804638684582042,No Service Record,No Current Insurance,Not Available,"Sunroof, GPS, Music System, Leather Seats",1.2170443169589014,-0.6332531237084078,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
Used,2022.0,78-484-4522,-1.6345447756589269,0.5521629003789414,Major Service at 54899 km,Valid Until [date],Available,"Leather Seats, GPS, Music System, Sunroof",-0.8565205120260508,3.885867523178461,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
Needs Replacement,2017.0,33-801-8057,-1.6241186134751229,-0.8523612552462984,Major Service at 84744 km,Valid Until [date],Available,"Alloy Wheels, Sunroof, Leather Seats",0.8714501787947426,1.6773120602300369,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
Needs Replacement,2024.0,86-865-4429,-1.1982666109107363,1.3587776438830041,No Service Record,No Current Insurance,Available,"Sunroof, Alloy Wheels, Leather Seats",-1.5477087883543683,1.3070111550434849,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
Used,2024.0,68-791-5235,0.9750029707837643,1.4520290542629872,Major Service at 55387 km,No Current Insurance,Available,"Leather Seats, Music System, GPS",-1.5477087883543683,-0.34299290790011555,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
New,2019.0,20-822-4742,-0.45152650797435234,-1.3310679894530018,Major Service at 121925 km,Valid Until [date],Not Available,GPS,0.18026190246642526,-0.5395365859181024,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
Needs Replacement,2019.0,46-872-6663,-0.6192634695324419,-1.5178045664176154,Major Service at 85479 km,No Current Insurance,Not Available,"Music System, Leather Seats, GPS",0.18026190246642526,-0.5498568105536955,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Used,2020.0,54-447-5978,-0.6761661854233236,-0.7508937471548118,No Service Record,No Current Insurance,Not Available,Sunroof,-0.16533223569773342,-0.29504449502708585,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False
Needs Replacement,2021.0,74-371-7443,0.34950526850981906,0.8046152725797692,No Service Record,No Current Insurance,Available,Sunroof,-0.5109263738618921,-0.30156839056224,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Used,2021.0,41-556-2451,0.5218700775311861,-1.4093027280936774,Full Service History,No Current Insurance,Available,GPS,-0.5109263738618921,-0.6901653056364685,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
Needs Replacement,2020.0,92-771-4470,1.113712344362075,-1.7502577966652577,Major Service at 81441 km,Valid Until [date],Not Available,"Music System, Leather Seats, Sunroof, Alloy Wheels",-0.16533223569773342,-0.7708944580085991,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Used,2024.0,41-684-2064,-1.3926001899912412,1.413247168384505,No Service Record,No Current Insurance,Not Available,"Sunroof, Leather Seats, GPS",-1.5477087883543683,2.20946080327453,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
New,2023.0,14-307-9735,1.630860792991895,1.3342808593996542,No Service Record,No Current Insurance,Available,"Alloy Wheels, Music System, Sunroof, GPS",-1.2021146501902096,-0.4561135948957166,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
New,2018.0,79-432-1628,-1.0660398252187286,0.6141732268896303,No Service Record,No Current Insurance,Not Available,"Sunroof, GPS, Leather Seats",0.525856040630584,0.6117755720906309,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
New,2016.0,56-133-7231,-0.7315743046626411,1.1563707435697907,Full Service History,Valid Until [date],Available,GPS,1.2170443169589014,0.3565261524647436,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
Needs Replacement,2022.0,65-723-1270,-0.6875107142243538,-1.5702958208168205,No Service Record,Valid Until [date],Not Available,"Leather Seats, Sunroof, Music System, Alloy Wheels",-0.8565205120260508,-0.5474872294664213,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
Needs Replacement,2015.0,66-745-3337,-1.4575881335514285,0.2830835359179004,Major Service at 149335 km,No Current Insurance,Available,"Leather Seats, Sunroof",1.56263845512306,1.6832387171215437,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
New,2024.0,91-878-5137,-1.0504996214801745,0.7657554679664043,Major Service at 77574 km,Valid Until [date],Not Available,"GPS, Alloy Wheels",-1.5477087883543683,0.6524614172571257,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False
New,2019.0,19-149-9799,-1.54346441585637,1.5966808567538198,Major Service at 53718 km,Valid Until [date],Not Available,"Music System, Alloy Wheels, GPS, Sunroof",0.18026190246642526,3.769779408022613,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
Needs Replacement,2019.0,84-661-1477,-0.7888911858907032,0.4042947856649019,Full Service History,No Current Insurance,Available,"Leather Seats, Alloy Wheels, Sunroof",0.18026190246642526,0.16251932355207865,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
